ad_archive_id,page_id,page_name,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,byline,ad_creative_bodies,ad_creative_link_titles,ad_creative_link_captions,ad_creative_link_descriptions,impressions,spend,currency,demographic_distribution,delivery_by_region,publisher_platforms,estimated_audience_size,languages
735123101813976,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","Fentanyl has been found in drugs like meth, cocaine, and pills that look like Adderall, Xanax, Oxy, and more.","What’s in your drugs?",go.CDPH.ca.gov/fentanyl,"What to know about fentanyl","lower_bound: 175000, upper_bound: 199999","lower_bound: 300, upper_bound: 399",USD,"{""age"":""25-34"",""gender"":""male"",""percentage"":0.45237},{""age"":""35-44"",""gender"":""female"",""percentage"":0.114967},{""age"":""25-34"",""gender"":""female"",""percentage"":0.173323},{""age"":""35-44"",""gender"":""male"",""percentage"":0.251809},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.005232},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002298}","{""region"":""Unknown"",""percentage"":1.7e-5},{""region"":""California"",""percentage"":0.999983}","facebook,instagram","lower_bound: 1000001",en
845010304026321,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","People are dying from fentanyl overdose without ever knowing fentanyl was in their drugs.","Be aware of fentanyl.",go.CDPH.ca.gov/fentanyl,"Stop overdose deaths.","lower_bound: 25000, upper_bound: 29999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""45-54"",""gender"":""female"",""percentage"":0.241692},{""age"":""45-54"",""gender"":""male"",""percentage"":0.37281},{""age"":""35-44"",""gender"":""male"",""percentage"":0.228157},{""age"":""35-44"",""gender"":""female"",""percentage"":0.146828},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.004411},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.006103}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
1029016255046552,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","People are dying from fentanyl overdose without ever knowing fentanyl was in their drugs.","Be aware of fentanyl.",go.CDPH.ca.gov/fentanyl,"Stop overdose deaths.","lower_bound: 60000, upper_bound: 69999","lower_bound: 100, upper_bound: 199",USD,"{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.006668},{""age"":""35-44"",""gender"":""male"",""percentage"":0.263559},{""age"":""25-34"",""gender"":""female"",""percentage"":0.225429},{""age"":""25-34"",""gender"":""male"",""percentage"":0.322961},{""age"":""35-44"",""gender"":""female"",""percentage"":0.176591},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.004791}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
1053530332630528,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","Fentanyl has been found in drugs like meth, cocaine, and pills that look like Adderall, Xanax, Oxy, and more.","What’s in your drugs?",go.CDPH.ca.gov/fentanyl,"What to know about fentanyl","lower_bound: 100000, upper_bound: 124999","lower_bound: 100, upper_bound: 199",USD,"{""age"":""25-34"",""gender"":""female"",""percentage"":0.183541},{""age"":""25-34"",""gender"":""male"",""percentage"":0.362006},{""age"":""35-44"",""gender"":""female"",""percentage"":0.142429},{""age"":""35-44"",""gender"":""male"",""percentage"":0.305619},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003069},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.003335}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
1747361415692203,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-15,"California Department of Public Health","Fentanyl has been found in drugs like meth, cocaine, and pills that look like Adderall, Xanax, Oxy, and more.","What’s in your drugs?",go.CDPH.ca.gov/fentanyl,"What to know about fentanyl","lower_bound: 900000, upper_bound: 999999","lower_bound: 500, upper_bound: 599",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":4.0e-6},{""age"":""45-54"",""gender"":""female"",""percentage"":2.0e-6},{""age"":""55-64"",""gender"":""female"",""percentage"":9.0e-6},{""age"":""35-44"",""gender"":""female"",""percentage"":7.0e-6},{""age"":""55-64"",""gender"":""male"",""percentage"":4.0e-6},{""age"":""25-34"",""gender"":""male"",""percentage"":4.0e-6},{""age"":""35-44"",""gender"":""male"",""percentage"":7.0e-6},{""age"":""45-54"",""gender"":""male"",""percentage"":7.0e-6},{""age"":""18-24"",""gender"":""male"",""percentage"":2.0e-6},{""age"":""25-34"",""gender"":""female"",""percentage"":4.0e-6},{""age"":""65+"",""gender"":""unknown"",""percentage"":2.0e-6},{""age"":""65+"",""gender"":""female"",""percentage"":0.00015},{""age"":""13-17"",""gender"":""female"",""percentage"":0.001629},{""age"":""13-17"",""gender"":""unknown"",""percentage"":0.996258},{""age"":""13-17"",""gender"":""male"",""percentage"":0.001711},{""age"":""65+"",""gender"":""male"",""percentage"":0.0002}","{""region"":""Campania"",""percentage"":2.0e-6},{""region"":""North Carolina"",""percentage"":2.0e-6},{""region"":""Santa Catarina"",""percentage"":2.0e-6},{""region"":""Valpara\u00edso Region"",""percentage"":2.0e-6},{""region"":""England"",""percentage"":2.0e-6},{""region"":""Eastern Macedonia and Thrace"",""percentage"":2.0e-6},{""region"":""Ontario"",""percentage"":2.0e-6},{""region"":""Ankara Province"",""percentage"":2.0e-6},{""region"":""Eastern Cape"",""percentage"":2.0e-6},{""region"":""Texas"",""percentage"":2.0e-6},{""region"":""Ohio"",""percentage"":2.0e-6},{""region"":""New York"",""percentage"":4.0e-6},{""region"":""Lombardia"",""percentage"":2.0e-6},{""region"":""New Jersey"",""percentage"":2.0e-6},{""region"":""Nebraska"",""percentage"":2.0e-6},{""region"":""Minnesota"",""percentage"":2.0e-6},{""region"":""Drenthe"",""percentage"":2.0e-6},{""region"":""Oaxaca"",""percentage"":2.0e-6},{""region"":""Nayarit"",""percentage"":2.0e-6},{""region"":""Hidalgo"",""percentage"":2.0e-6},{""region"":""Tuscany"",""percentage"":2.0e-6},{""region"":""Sardinia"",""percentage"":2.0e-6},{""region"":""Piedmont"",""percentage"":2.0e-6},{""region"":""California"",""percentage"":0.999948}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",en
262131966854128,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","Fentanyl has been found in drugs like meth, cocaine, and pills that look like Adderall, Xanax, Oxy, and more.","What’s in your drugs?",go.CDPH.ca.gov/fentanyl,"What to know about fentanyl","lower_bound: 25000, upper_bound: 29999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.007643},{""age"":""25-34"",""gender"":""male"",""percentage"":0.407643},{""age"":""35-44"",""gender"":""male"",""percentage"":0.168153},{""age"":""25-34"",""gender"":""female"",""percentage"":0.288535},{""age"":""35-44"",""gender"":""female"",""percentage"":0.125796},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002229}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 500001, upper_bound: 1000000",en
327692353481208,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","Fentanyl has been found in drugs like meth, cocaine, and pills that look like Adderall, Xanax, Oxy, and more.","What’s in your drugs?",go.CDPH.ca.gov/fentanyl,"What to know about fentanyl","lower_bound: 60000, upper_bound: 69999","lower_bound: 100, upper_bound: 199",USD,"{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003017},{""age"":""35-44"",""gender"":""male"",""percentage"":0.276328},{""age"":""45-54"",""gender"":""male"",""percentage"":0.484524},{""age"":""45-54"",""gender"":""female"",""percentage"":0.141592},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.00572},{""age"":""35-44"",""gender"":""female"",""percentage"":0.088818}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
338629545584766,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","People are dying from fentanyl overdose without ever knowing fentanyl was in their drugs.","Be aware of fentanyl.",go.CDPH.ca.gov/fentanyl,"Stop overdose deaths.","lower_bound: 60000, upper_bound: 69999","lower_bound: 100, upper_bound: 199",USD,"{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.004094},{""age"":""35-44"",""gender"":""male"",""percentage"":0.275391},{""age"":""45-54"",""gender"":""male"",""percentage"":0.452862},{""age"":""45-54"",""gender"":""female"",""percentage"":0.162898},{""age"":""35-44"",""gender"":""female"",""percentage"":0.101412},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003343}","{""region"":""Andalusia"",""percentage"":3.7e-5},{""region"":""California"",""percentage"":0.999963}","facebook,instagram","lower_bound: 1000001",en
670349688543611,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","Fentanyl has been found in drugs like meth, cocaine, and pills that look like Adderall, Xanax, Oxy, and more.","What’s in your drugs?",go.CDPH.ca.gov/fentanyl,"What to know about fentanyl","lower_bound: 9000, upper_bound: 9999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.003365},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003365},{""age"":""45-54"",""gender"":""male"",""percentage"":0.334006},{""age"":""35-44"",""gender"":""male"",""percentage"":0.260879},{""age"":""35-44"",""gender"":""female"",""percentage"":0.175639},{""age"":""45-54"",""gender"":""female"",""percentage"":0.222746}","{""region"":""Oklahoma"",""percentage"":0.000224},{""region"":""California"",""percentage"":0.999776}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
706314894796529,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","People are dying from fentanyl overdose without ever knowing fentanyl was in their drugs.","Be aware of fentanyl.",go.CDPH.ca.gov/fentanyl,"Stop overdose deaths.","lower_bound: 50000, upper_bound: 59999","lower_bound: 100, upper_bound: 199",USD,"{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003315},{""age"":""25-34"",""gender"":""female"",""percentage"":0.18223},{""age"":""35-44"",""gender"":""female"",""percentage"":0.147021},{""age"":""25-34"",""gender"":""male"",""percentage"":0.384591},{""age"":""35-44"",""gender"":""male"",""percentage"":0.278115},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.00473}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
1020801789134354,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","People are dying from fentanyl overdose without ever knowing fentanyl was in their drugs.","Be aware of fentanyl.",go.CDPH.ca.gov/fentanyl,"Stop overdose deaths.","lower_bound: 40000, upper_bound: 44999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""25-34"",""gender"":""male"",""percentage"":0.371719},{""age"":""35-44"",""gender"":""female"",""percentage"":0.138071},{""age"":""25-34"",""gender"":""female"",""percentage"":0.334445},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.005584},{""age"":""35-44"",""gender"":""male"",""percentage"":0.148151},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.00203}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 500001, upper_bound: 1000000",en
1107064416963500,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","Fentanyl has been found in drugs like meth, cocaine, and pills that look like Adderall, Xanax, Oxy, and more.","What’s in your drugs?",go.CDPH.ca.gov/fentanyl,"What to know about fentanyl","lower_bound: 175000, upper_bound: 199999","lower_bound: 300, upper_bound: 399",USD,"{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003416},{""age"":""35-44"",""gender"":""male"",""percentage"":0.227809},{""age"":""25-34"",""gender"":""female"",""percentage"":0.209},{""age"":""25-34"",""gender"":""male"",""percentage"":0.425684},{""age"":""35-44"",""gender"":""female"",""percentage"":0.126369},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.007721}","{""region"":""Diyarbak\u0131r Province"",""percentage"":1.2e-5},{""region"":""California"",""percentage"":0.999988}","facebook,instagram","lower_bound: 1000001",en
1478247089416205,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","Fentanyl has been found in drugs like meth, cocaine, and pills that look like Adderall, Xanax, Oxy, and more.","What’s in your drugs?",go.CDPH.ca.gov/fentanyl,"What to know about fentanyl","lower_bound: 20000, upper_bound: 24999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.00401},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.006684},{""age"":""35-44"",""gender"":""male"",""percentage"":0.266961},{""age"":""25-34"",""gender"":""female"",""percentage"":0.217231},{""age"":""35-44"",""gender"":""female"",""percentage"":0.140164},{""age"":""25-34"",""gender"":""male"",""percentage"":0.364949}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
1778821499238301,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","Fentanyl has been found in drugs like meth, cocaine, and pills that look like Adderall, Xanax, Oxy, and more.","What’s in your drugs?",go.CDPH.ca.gov/fentanyl,"What to know about fentanyl","lower_bound: 100000, upper_bound: 124999","lower_bound: 100, upper_bound: 199",USD,"{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.004186},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.00592},{""age"":""35-44"",""gender"":""male"",""percentage"":0.248464},{""age"":""45-54"",""gender"":""female"",""percentage"":0.212586},{""age"":""35-44"",""gender"":""female"",""percentage"":0.129938},{""age"":""45-54"",""gender"":""male"",""percentage"":0.398906}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
317887531108637,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","Fentanyl has been found in drugs like meth, cocaine, and pills that look like Adderall, Xanax, Oxy, and more.","What’s in your drugs?",go.CDPH.ca.gov/fentanyl,"What to know about fentanyl","lower_bound: 90000, upper_bound: 99999","lower_bound: 100, upper_bound: 199",USD,"{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.004052},{""age"":""35-44"",""gender"":""male"",""percentage"":0.2575},{""age"":""35-44"",""gender"":""female"",""percentage"":0.171762},{""age"":""45-54"",""gender"":""male"",""percentage"":0.34331},{""age"":""45-54"",""gender"":""female"",""percentage"":0.219892},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003484}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
362733746167975,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","Fentanyl has been found in drugs like meth, cocaine, and pills that look like Adderall, Xanax, Oxy, and more.","What’s in your drugs?",go.CDPH.ca.gov/fentanyl,"What to know about fentanyl","lower_bound: 350000, upper_bound: 399999","lower_bound: 700, upper_bound: 799",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.406232},{""age"":""18-24"",""gender"":""male"",""percentage"":0.571514},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.022254}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
710100144408201,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","Fentanyl has been found in drugs like meth, cocaine, and pills that look like Adderall, Xanax, Oxy, and more.","What’s in your drugs?",go.CDPH.ca.gov/fentanyl,"What to know about fentanyl","lower_bound: 150000, upper_bound: 174999","lower_bound: 300, upper_bound: 399",USD,"{""age"":""65+"",""gender"":""female"",""percentage"":1.3e-5},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.006576},{""age"":""25-34"",""gender"":""female"",""percentage"":0.21231},{""age"":""35-44"",""gender"":""male"",""percentage"":0.240562},{""age"":""25-34"",""gender"":""male"",""percentage"":0.408957},{""age"":""35-44"",""gender"":""female"",""percentage"":0.128065},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003516}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
806656288138242,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","Fentanyl has been found in drugs like meth, cocaine, and pills that look like Adderall, Xanax, Oxy, and more.","What’s in your drugs?",go.CDPH.ca.gov/fentanyl,"What to know about fentanyl","lower_bound: 30000, upper_bound: 34999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""35-44"",""gender"":""female"",""percentage"":0.14839},{""age"":""25-34"",""gender"":""female"",""percentage"":0.202359},{""age"":""25-34"",""gender"":""male"",""percentage"":0.359097},{""age"":""35-44"",""gender"":""male"",""percentage"":0.280405},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.005171},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.004578}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
1062449124904253,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","Fentanyl has been found in drugs like meth, cocaine, and pills that look like Adderall, Xanax, Oxy, and more.","What’s in your drugs?",go.CDPH.ca.gov/fentanyl,"What to know about fentanyl","lower_bound: 20000, upper_bound: 24999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.004223},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.005841},{""age"":""35-44"",""gender"":""male"",""percentage"":0.263988},{""age"":""45-54"",""gender"":""male"",""percentage"":0.456894},{""age"":""45-54"",""gender"":""female"",""percentage"":0.163699},{""age"":""35-44"",""gender"":""female"",""percentage"":0.105356}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
1136406990880026,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","People are dying from fentanyl overdose without ever knowing fentanyl was in their drugs.","Be aware of fentanyl.",go.CDPH.ca.gov/fentanyl,"Stop overdose deaths.","lower_bound: 30000, upper_bound: 34999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""45-54"",""gender"":""male"",""percentage"":0.295326},{""age"":""35-44"",""gender"":""male"",""percentage"":0.233475},{""age"":""45-54"",""gender"":""female"",""percentage"":0.243862},{""age"":""35-44"",""gender"":""female"",""percentage"":0.220019},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.003777},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003541}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
1575979236552251,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","Fentanyl has been found in drugs like meth, cocaine, and pills that look like Adderall, Xanax, Oxy, and more.","What’s in your drugs?",go.CDPH.ca.gov/fentanyl,"What to know about fentanyl","lower_bound: 175000, upper_bound: 199999","lower_bound: 300, upper_bound: 399",USD,"{""age"":""18-24"",""gender"":""male"",""percentage"":8.6e-5},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.006812},{""age"":""35-44"",""gender"":""male"",""percentage"":0.135182},{""age"":""25-34"",""gender"":""female"",""percentage"":0.299265},{""age"":""25-34"",""gender"":""male"",""percentage"":0.459557},{""age"":""35-44"",""gender"":""female"",""percentage"":0.097389},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.00171}","{""region"":""Sicilia"",""percentage"":2.9e-5},{""region"":""Distrito Federal"",""percentage"":5.8e-5},{""region"":""State of Mexico"",""percentage"":2.9e-5},{""region"":""Puebla"",""percentage"":2.9e-5},{""region"":""Eastern Cape"",""percentage"":2.9e-5},{""region"":""Gauteng"",""percentage"":2.9e-5},{""region"":""Limpopo"",""percentage"":2.9e-5},{""region"":""Central Luzon"",""percentage"":2.9e-5},{""region"":""Santa Rosa Department"",""percentage"":2.9e-5},{""region"":""Solol\u00e1 Department"",""percentage"":2.9e-5},{""region"":""California"",""percentage"":0.999683}","facebook,instagram","lower_bound: 500001, upper_bound: 1000000",en
2939510406180318,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-15,"California Department of Public Health","Learn to recognize the signs of overdose and use naloxone to save a life.","Save someone’s life.",go.CDPH.ca.gov/fentanyl,"Everyone can carry naloxone","lower_bound: 1000000","lower_bound: 2500, upper_bound: 2999",USD,"{""age"":""65+"",""gender"":""unknown"",""percentage"":3.0e-6},{""age"":""65+"",""gender"":""male"",""percentage"":6.0e-6},{""age"":""18-24"",""gender"":""female"",""percentage"":0.38332},{""age"":""18-24"",""gender"":""male"",""percentage"":0.596098},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.020573}","{""region"":""Tennessee"",""percentage"":3.0e-6},{""region"":""Wisconsin"",""percentage"":3.0e-6},{""region"":""Nevada"",""percentage"":3.0e-6},{""region"":""Unknown"",""percentage"":3.0e-6},{""region"":""California"",""percentage"":0.999988}","facebook,instagram","lower_bound: 1000001",en
306055952342587,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","Learn to recognize the signs of overdose and use naloxone to save a life.","Save someone’s life.",go.CDPH.ca.gov/fentanyl,"Everyone can carry naloxone","lower_bound: 200000, upper_bound: 249999","lower_bound: 400, upper_bound: 499",USD,"{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.006813},{""age"":""45-54"",""gender"":""female"",""percentage"":0.244659},{""age"":""45-54"",""gender"":""male"",""percentage"":0.370096},{""age"":""35-44"",""gender"":""female"",""percentage"":0.14572},{""age"":""35-44"",""gender"":""male"",""percentage"":0.228515},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.004196}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
325970766892485,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","Fentanyl has been found in drugs like meth, cocaine, and pills that look like Adderall, Xanax, Oxy, and more.","What’s in your drugs?",go.CDPH.ca.gov/fentanyl,"What to know about fentanyl","lower_bound: 350000, upper_bound: 399999","lower_bound: 800, upper_bound: 899",USD,"{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.025156},{""age"":""18-24"",""gender"":""male"",""percentage"":0.60491},{""age"":""18-24"",""gender"":""female"",""percentage"":0.369934}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
761921722639449,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","People are dying from fentanyl overdose without ever knowing fentanyl was in their drugs.","Be aware of fentanyl.",go.CDPH.ca.gov/fentanyl,"Stop overdose deaths.","lower_bound: 30000, upper_bound: 34999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003502},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.006196},{""age"":""35-44"",""gender"":""female"",""percentage"":0.111524},{""age"":""25-34"",""gender"":""male"",""percentage"":0.398524},{""age"":""35-44"",""gender"":""male"",""percentage"":0.299122},{""age"":""25-34"",""gender"":""female"",""percentage"":0.181132}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
865396571720521,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","People are dying from fentanyl overdose without ever knowing fentanyl was in their drugs.","Be aware of fentanyl.",go.CDPH.ca.gov/fentanyl,"Stop overdose deaths.","lower_bound: 60000, upper_bound: 69999","lower_bound: 100, upper_bound: 199",USD,"{""age"":""35-44"",""gender"":""female"",""percentage"":0.174869},{""age"":""25-34"",""gender"":""male"",""percentage"":0.330579},{""age"":""35-44"",""gender"":""male"",""percentage"":0.271225},{""age"":""25-34"",""gender"":""female"",""percentage"":0.215163},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003325},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.004839}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
1272921883385417,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","People are dying from fentanyl overdose without ever knowing fentanyl was in their drugs.","Be aware of fentanyl.",go.CDPH.ca.gov/fentanyl,"Stop overdose deaths.","lower_bound: 70000, upper_bound: 79999","lower_bound: 100, upper_bound: 199",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.405162},{""age"":""18-24"",""gender"":""male"",""percentage"":0.57373},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.021109}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
333147749458872,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","People are dying from fentanyl overdose without ever knowing fentanyl was in their drugs.","Be aware of fentanyl.",go.CDPH.ca.gov/fentanyl,"Stop overdose deaths.","lower_bound: 45000, upper_bound: 49999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""65+"",""gender"":""male"",""percentage"":4.5e-5},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003675},{""age"":""45-54"",""gender"":""male"",""percentage"":0.367572},{""age"":""35-44"",""gender"":""male"",""percentage"":0.226674},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.00614},{""age"":""45-54"",""gender"":""female"",""percentage"":0.249798},{""age"":""35-44"",""gender"":""female"",""percentage"":0.146097}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
732008598290138,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","Fentanyl has been found in drugs like meth, cocaine, and pills that look like Adderall, Xanax, Oxy, and more.","What’s in your drugs?",go.CDPH.ca.gov/fentanyl,"What to know about fentanyl","lower_bound: 175000, upper_bound: 199999","lower_bound: 300, upper_bound: 399",USD,"{""age"":""65+"",""gender"":""female"",""percentage"":2.4e-5},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.006987},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002822},{""age"":""25-34"",""gender"":""female"",""percentage"":0.164836},{""age"":""25-34"",""gender"":""male"",""percentage"":0.494558},{""age"":""35-44"",""gender"":""female"",""percentage"":0.082846},{""age"":""35-44"",""gender"":""male"",""percentage"":0.247926}","{""region"":""California"",""percentage"":0.999988},{""region"":""Unknown"",""percentage"":1.2e-5}","facebook,instagram","lower_bound: 1000001",en
863854918628572,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","People are dying from fentanyl overdose without ever knowing fentanyl was in their drugs.","Be aware of fentanyl.",go.CDPH.ca.gov/fentanyl,"Stop overdose deaths.","lower_bound: 300000, upper_bound: 349999","lower_bound: 800, upper_bound: 899",USD,"{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.004378},{""age"":""25-34"",""gender"":""female"",""percentage"":0.229911},{""age"":""25-34"",""gender"":""male"",""percentage"":0.268916},{""age"":""35-44"",""gender"":""male"",""percentage"":0.171555},{""age"":""18-24"",""gender"":""male"",""percentage"":0.083379},{""age"":""18-24"",""gender"":""female"",""percentage"":0.084981},{""age"":""35-44"",""gender"":""female"",""percentage"":0.150647},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002968},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.003266}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
